Job Title,Salary Estimate,Job Description,Location,Company Name,Rating
Lead Data Engineer,$120K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1944,4.3
Lead Data Engineer,$91K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1945,4.1
Data Engineer,$99K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1946,4.0
Data Engineer,$129K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1947,4.4
Data Engineer,$93K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1948,4.1
Data Engineer,$84K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1949,4.1
Data Engineer,$109K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1950,4.1
Senior Data Engineer,$80K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1951,4.1
Lead Data Engineer,$105K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1952,4.3
Lead Data Engineer,$94K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1953,3.8
Senior Data Engineer,$114K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1954,3.5
Lead Data Engineer,$83K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1955,3.8
Data Engineer,$80K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1956,4.3
Data Engineer,$105K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1957,3.9
Lead Data Engineer,$92K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1958,3.5
Lead Data Engineer,$101K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1959,3.6
Data Engineer,$107K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1960,3.6
Senior Data Engineer,$116K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1961,4.4
Lead Data Engineer,$128K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1962,4.8
Lead Data Engineer,$89K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1963,3.6
Senior Data Engineer,$120K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1964,4.6
Lead Data Engineer,$107K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1965,4.7
Senior Data Engineer,$122K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1966,4.2
Lead Data Engineer,$88K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1967,4.4
Lead Data Engineer,$124K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1968,4.6
Senior Data Engineer,$105K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1969,3.6
Data Engineer,$129K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1970,3.9
Senior Data Engineer,$87K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1971,3.7
Senior Data Engineer,$121K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1972,3.8
Lead Data Engineer,$86K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1973,4.5
Lead Data Engineer,$112K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1974,3.8
Data Engineer,$114K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1975,4.2
Data Engineer,$112K-$161K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1976,3.6
Lead Data Engineer,$100K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1977,4.6
Lead Data Engineer,$94K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1978,4.3
Senior Data Engineer,$117K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1979,4.3
Lead Data Engineer,$88K-$161K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1980,4.3
Lead Data Engineer,$85K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1981,3.8
Data Engineer,$122K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1982,4.0
Lead Data Engineer,$98K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1983,4.8
Senior Data Engineer,$97K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1984,3.9
Data Engineer,$108K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1985,4.1
Lead Data Engineer,$126K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1986,3.7
Senior Data Engineer,$105K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1987,3.6
Senior Data Engineer,$80K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1988,4.7
Data Engineer,$116K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1989,4.7
Lead Data Engineer,$105K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1990,3.6
Data Engineer,$120K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1991,4.1
Lead Data Engineer,$86K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1992,4.0
Lead Data Engineer,$103K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1993,4.6
Data Engineer,$119K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1994,4.5
Lead Data Engineer,$90K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1995,3.6
Lead Data Engineer,$106K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1996,4.8
Data Engineer,$90K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1997,4.7
Data Engineer,$88K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1998,4.7
Senior Data Engineer,$122K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1999,4.1
Senior Data Engineer,$88K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2000,4.3
Lead Data Engineer,$93K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2001,4.8
Senior Data Engineer,$127K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2002,4.4
Data Engineer,$117K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2003,4.1
Lead Data Engineer,$105K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2004,4.1
Lead Data Engineer,$129K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2005,4.3
Lead Data Engineer,$96K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2006,4.8
Data Engineer,$92K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2007,3.9
Data Engineer,$85K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2008,4.5
Senior Data Engineer,$116K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2009,4.0
Senior Data Engineer,$126K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2010,4.8
Senior Data Engineer,$86K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2011,4.6
Senior Data Engineer,$100K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2012,4.8
Data Engineer,$117K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2013,3.6
Data Engineer,$116K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2014,4.6
Data Engineer,$126K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2015,4.8
Senior Data Engineer,$104K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2016,4.3
Senior Data Engineer,$121K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2017,4.3
Lead Data Engineer,$108K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2018,4.5
Data Engineer,$125K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2019,4.7
Senior Data Engineer,$82K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2020,4.1
Data Engineer,$129K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2021,4.1
Data Engineer,$95K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2022,3.5
Data Engineer,$95K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2023,4.1
Data Engineer,$101K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2024,4.3
Data Engineer,$94K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2025,3.8
Senior Data Engineer,$110K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2026,4.2
Data Engineer,$124K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2027,3.6
Data Engineer,$89K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2028,4.7
Lead Data Engineer,$104K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2029,4.7
Senior Data Engineer,$96K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2030,3.8
Data Engineer,$117K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2031,4.4
Lead Data Engineer,$106K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2032,3.6
Data Engineer,$105K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2033,4.8
Data Engineer,$105K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2034,4.6
Data Engineer,$123K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2035,4.6
Data Engineer,$119K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2036,4.1
Data Engineer,$90K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2037,4.4
Lead Data Engineer,$121K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2038,3.8
Lead Data Engineer,$109K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2039,4.4
Lead Data Engineer,$124K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2040,4.8
Lead Data Engineer,$81K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2041,3.9
Data Engineer,$93K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2042,3.9
Lead Data Engineer,$110K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2043,4.3
Senior Data Engineer,$107K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2044,3.7
Senior Data Engineer,$85K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2045,3.9
Data Engineer,$110K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2046,4.1
Senior Data Engineer,$84K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2047,4.4
Senior Data Engineer,$103K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2048,4.1
Lead Data Engineer,$124K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2049,4.6
Data Engineer,$97K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2050,3.7
Senior Data Engineer,$119K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2051,3.7
Data Engineer,$83K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2052,4.5
Senior Data Engineer,$126K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2053,3.9
Lead Data Engineer,$110K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2054,4.7
Data Engineer,$98K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2055,3.9
Data Engineer,$108K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2056,3.7
Lead Data Engineer,$112K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2057,4.6
Data Engineer,$102K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2058,4.6
Lead Data Engineer,$100K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2059,4.1
Senior Data Engineer,$103K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2060,3.6
Lead Data Engineer,$82K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2061,3.9
Senior Data Engineer,$128K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2062,4.3
Lead Data Engineer,$93K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2063,4.0
Data Engineer,$91K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2064,3.9
Data Engineer,$84K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2065,4.6
Data Engineer,$127K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2066,4.1
Senior Data Engineer,$103K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2067,4.6
Lead Data Engineer,$129K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2068,4.1
Lead Data Engineer,$124K-$161K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2069,4.4
Data Engineer,$84K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2070,4.5
Lead Data Engineer,$101K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2071,3.7
Senior Data Engineer,$111K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2072,4.6
Data Engineer,$87K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2073,4.8
Data Engineer,$84K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2074,3.8
Data Engineer,$83K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2075,4.6
Data Engineer,$112K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2076,4.1
Lead Data Engineer,$105K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2077,4.6
Senior Data Engineer,$91K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2078,4.5
Lead Data Engineer,$105K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2079,4.2
Senior Data Engineer,$93K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2080,4.3
Data Engineer,$92K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2081,3.9
Data Engineer,$98K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2082,3.7
Data Engineer,$111K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2083,3.8
Senior Data Engineer,$116K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2084,3.7
Senior Data Engineer,$98K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2085,4.5
Data Engineer,$85K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2086,3.8
Senior Data Engineer,$99K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2087,4.7
Senior Data Engineer,$115K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2088,4.3
Data Engineer,$112K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2089,3.8
Senior Data Engineer,$111K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2090,4.4
Lead Data Engineer,$112K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2091,4.0
Lead Data Engineer,$103K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2092,4.6
Senior Data Engineer,$113K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2093,4.4
Senior Data Engineer,$83K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2094,4.1
Lead Data Engineer,$112K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2095,4.0
Data Engineer,$88K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2096,4.2
Data Engineer,$124K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2097,4.6
Data Engineer,$80K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2098,4.7
Data Engineer,$95K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2099,3.7
Lead Data Engineer,$87K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2100,4.8
Data Engineer,$119K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2101,4.5
Lead Data Engineer,$112K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2102,4.6
Lead Data Engineer,$95K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2103,3.9
Lead Data Engineer,$93K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2104,3.7
Data Engineer,$111K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2105,3.8
Data Engineer,$95K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2106,4.7
Lead Data Engineer,$104K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2107,3.6
Lead Data Engineer,$114K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2108,4.4
Data Engineer,$120K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2109,3.6
Lead Data Engineer,$115K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2110,4.2
Senior Data Engineer,$82K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2111,4.6
Lead Data Engineer,$109K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2112,3.7
Lead Data Engineer,$89K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2113,3.9
Senior Data Engineer,$116K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2114,4.2
Data Engineer,$88K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2115,3.7
Senior Data Engineer,$122K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2116,4.6
Data Engineer,$92K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2117,3.7
Senior Data Engineer,$86K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2118,4.5
Data Engineer,$109K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2119,3.9
Data Engineer,$81K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2120,3.9
Data Engineer,$111K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2121,4.6
Lead Data Engineer,$97K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2122,4.7
Data Engineer,$108K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2123,3.8
Lead Data Engineer,$82K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2124,4.2
Lead Data Engineer,$108K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2125,3.9
Lead Data Engineer,$128K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2126,4.2
Data Engineer,$110K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2127,4.3
Lead Data Engineer,$112K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2128,4.0
Senior Data Engineer,$95K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2129,3.9
Data Engineer,$84K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2130,4.3
Senior Data Engineer,$119K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2131,3.5
Lead Data Engineer,$83K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2132,3.5
Data Engineer,$92K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2133,3.8
Senior Data Engineer,$89K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2134,4.7
Lead Data Engineer,$85K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2135,4.1
Data Engineer,$129K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2136,3.5
Senior Data Engineer,$127K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2137,3.7
Lead Data Engineer,$90K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2138,4.1
Senior Data Engineer,$83K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2139,4.6
Lead Data Engineer,$85K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2140,3.8
Senior Data Engineer,$103K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2141,3.7
Lead Data Engineer,$111K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2142,4.1
Data Engineer,$81K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2143,3.7
Data Engineer,$115K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2144,4.1
Data Engineer,$121K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2145,4.7
Senior Data Engineer,$85K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2146,3.6
Data Engineer,$122K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2147,4.2
Senior Data Engineer,$92K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2148,4.2
Data Engineer,$101K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2149,3.9
Senior Data Engineer,$114K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2150,4.3
Senior Data Engineer,$114K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2151,4.7
Senior Data Engineer,$87K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2152,4.3
Lead Data Engineer,$119K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2153,4.0
Senior Data Engineer,$101K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2154,4.4
Lead Data Engineer,$98K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2155,4.3
Data Engineer,$114K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2156,4.6
Data Engineer,$123K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2157,3.9
Lead Data Engineer,$103K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2158,4.4
Lead Data Engineer,$91K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2159,4.8
Senior Data Engineer,$97K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2160,3.5
Data Engineer,$118K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2161,3.6
Data Engineer,$104K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2162,4.3
Senior Data Engineer,$112K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2163,3.6
Lead Data Engineer,$111K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2164,4.2
Lead Data Engineer,$121K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2165,4.7
Lead Data Engineer,$123K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2166,4.0
Senior Data Engineer,$110K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_2167,4.6
Lead Data Engineer,$126K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_2168,4.3
Senior Data Engineer,$96K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_2169,4.2
